vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC	AirDirectVolt
5.14	3.64	675	-273.35	-90475.50	445	2.24
5.14	3.66	670	-273.35	-93845.93	448	2.25
5.14	3.66	670	-273.35	-93845.93	448	2.25
5.14	3.66	670	-273.35	-93845.93	444	2.23
5.14	3.64	676	-273.35	-89797.50	439	2.21
5.14	3.64	676	-273.35	-89797.50	439	2.21
5.14	3.64	675	-273.35	-90475.50	444	2.23
5.14	3.64	675	-273.35	-90475.50	444	2.23
5.14	3.65	671	-273.35	-93174.43	448	2.25
5.14	3.66	670	-273.35	-93845.93	444	2.23
5.14	3.66	670	-273.35	-93845.93	444	2.23
5.14	3.64	676	-273.35	-89797.50	439	2.21
5.14	3.64	676	-273.35	-89797.50	439	2.21
5.14	3.64	676	-273.35	-89797.50	442	2.22
5.14	3.65	672	-273.35	-92501.68	447	2.25
5.14	3.65	672	-273.35	-92501.68	447	2.25
5.14	3.65	671	-273.35	-93174.43	444	2.23
5.14	3.65	671	-273.35	-93174.43	444	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.63	677	-273.35	-89118.25	441	2.22
5.14	3.63	677	-273.35	-89118.25	441	2.22
5.14	3.65	673	-273.35	-91827.56	447	2.25
5.14	3.65	673	-273.35	-91827.56	447	2.25
5.14	3.65	671	-273.35	-93174.43	444	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.63	678	-273.35	-88437.68	440	2.21
5.14	3.63	678	-273.35	-88437.68	440	2.21
5.14	3.64	674	-273.35	-91152.25	445	2.24
5.14	3.65	671	-273.35	-93174.43	444	2.23
5.14	3.65	671	-273.35	-93174.43	444	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.63	679	-273.35	-87755.75	438	2.20
5.14	3.64	675	-273.35	-90475.50	444	2.23
5.14	3.64	675	-273.35	-90475.50	444	2.23
5.14	3.65	672	-273.35	-92501.68	444	2.23
5.14	3.65	672	-273.35	-92501.68	444	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.63	679	-273.35	-87755.75	437	2.20
5.14	3.63	679	-273.35	-87755.75	437	2.20
5.14	3.64	676	-273.35	-89797.50	443	2.23
5.14	3.64	676	-273.35	-89797.50	443	2.23
5.14	3.65	673	-273.35	-91827.56	444	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	680	-273.35	-87072.56	436	2.19
5.14	3.62	680	-273.35	-87072.56	436	2.19
5.14	3.63	678	-273.35	-88437.68	442	2.22
5.14	3.65	673	-273.35	-91827.56	443	2.23
5.14	3.65	673	-273.35	-91827.56	443	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	680	-273.35	-87072.56	435	2.19
5.14	3.63	679	-273.35	-87755.75	441	2.22
5.14	3.63	679	-273.35	-87755.75	441	2.22
5.14	3.64	674	-273.35	-91152.25	443	2.23
5.14	3.64	674	-273.35	-91152.25	443	2.23
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	681	-273.35	-86388.00	434	2.18
5.14	3.62	681	-273.35	-86388.00	434	2.18
5.14	3.62	680	-273.35	-87072.56	439	2.21
5.14	3.62	680	-273.35	-87072.56	439	2.21
5.14	3.64	675	-273.35	-90475.50	442	2.22
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	681	-273.35	-86388.00	434	2.18
5.14	3.62	681	-273.35	-86388.00	434	2.18
5.14	3.62	681	-273.35	-86388.00	438	2.20
5.14	3.64	676	-273.35	-89797.50	442	2.22
5.14	3.64	676	-273.35	-89797.50	442	2.22
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	681	-273.35	-86388.00	433	2.18
5.14	3.62	682	-273.35	-85702.18	436	2.19
5.14	3.62	682	-273.35	-85702.18	436	2.19
5.14	3.63	677	-273.35	-89118.25	441	2.22
5.14	3.63	677	-273.35	-89118.25	441	2.22
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	681	-273.35	-86388.00	432	2.17
5.14	3.62	681	-273.35	-86388.00	432	2.17
5.14	3.61	683	-273.35	-85015.00	435	2.19
5.14	3.61	683	-273.35	-85015.00	435	2.19
5.14	3.63	678	-273.35	-88437.68	441	2.22
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.64	676	-273.35	-89797.50	438	2.20
5.14	3.62	681	-273.35	-86388.00	432	2.17
5.14	3.62	681	-273.35	-86388.00	432	2.17
5.14	3.61	684	-273.35	-84326.43	433	2.18
5.14	3.62	680	-273.35	-87072.56	439	2.21
5.14	3.62	680	-273.35	-87072.56	439	2.21
5.14	3.63	678	-273.35	-88437.68	437	2.20
5.14	3.63	678	-273.35	-88437.68	437	2.20
5.14	3.61	683	-273.35	-85015.00	430	2.16
5.14	3.60	686	-273.35	-82945.43	431	2.17
5.14	3.60	686	-273.35	-82945.43	431	2.17
5.14	3.62	682	-273.35	-85702.18	437	2.20
5.14	3.62	682	-273.35	-85702.18	437	2.20
5.14	3.63	679	-273.35	-87755.75	436	2.19
5.14	3.61	683	-273.35	-85015.00	429	2.16
5.14	3.61	683	-273.35	-85015.00	429	2.16
5.14	3.60	687	-273.35	-82252.87	429	2.16
5.14	3.60	687	-273.35	-82252.87	429	2.16
5.14	3.61	684	-273.35	-84326.43	435	2.19
5.14	3.62	680	-273.35	-87072.56	435	2.19
5.14	3.62	680	-273.35	-87072.56	435	2.19
5.14	3.61	684	-273.35	-84326.43	429	2.16
5.14	3.61	684	-273.35	-84326.43	429	2.16
5.14	3.60	688	-273.35	-81559.00	427	2.15
5.14	3.61	685	-273.35	-83636.62	433	2.18
5.14	3.61	685	-273.35	-83636.62	433	2.18
5.14	3.62	681	-273.35	-86388.00	435	2.19
5.14	3.62	681	-273.35	-86388.00	435	2.19
5.14	3.61	684	-273.35	-84326.43	428	2.15
5.14	3.60	688	-273.35	-81559.00	427	2.15
5.14	3.60	688	-273.35	-81559.00	427	2.15
5.14	3.60	686	-273.35	-82945.43	432	2.17
5.14	3.60	686	-273.35	-82945.43	432	2.17
5.14	3.62	682	-273.35	-85702.18	434	2.18
5.14	3.61	684	-273.35	-84326.43	428	2.15
5.14	3.61	684	-273.35	-84326.43	428	2.15
5.14	3.59	689	-273.35	-80863.75	426	2.14
5.14	3.59	689	-273.35	-80863.75	426	2.14
5.14	3.60	687	-273.35	-82252.87	431	2.17
5.14	3.62	682	-273.35	-85702.18	434	2.18
5.14	3.62	682	-273.35	-85702.18	434	2.18
5.14	3.61	684	-273.35	-84326.43	429	2.16
5.14	3.61	684	-273.35	-84326.43	429	2.16
5.14	3.59	689	-273.35	-80863.75	425	2.14
5.14	3.60	688	-273.35	-81559.00	430	2.16
5.14	3.60	688	-273.35	-81559.00	430	2.16
5.14	3.61	684	-273.35	-84326.43	433	2.18
5.14	3.61	684	-273.35	-84326.43	433	2.18
5.14	3.61	684	-273.35	-84326.43	428	2.15
5.14	3.59	690	-273.35	-80167.12	424	2.13
5.14	3.59	690	-273.35	-80167.12	424	2.13
5.14	3.59	690	-273.35	-80167.12	428	2.15
5.14	3.59	690	-273.35	-80167.12	428	2.15
5.14	3.61	685	-273.35	-83636.62	432	2.17
5.14	3.61	685	-273.35	-83636.62	428	2.15
5.14	3.61	685	-273.35	-83636.62	428	2.15
5.14	3.59	690	-273.35	-80167.12	423	2.13
5.14	3.59	690	-273.35	-80167.12	423	2.13
5.14	3.58	691	-273.35	-79469.18	426	2.14
5.14	3.60	687	-273.35	-82252.87	430	2.16
5.14	3.60	687	-273.35	-82252.87	430	2.16
5.14	3.60	686	-273.35	-82945.43	427	2.15
5.14	3.60	686	-273.35	-82945.43	427	2.15
5.14	3.58	692	-273.35	-78769.87	421	2.12
5.14	3.57	695	-273.35	-76663.68	422	2.12
5.14	3.57	695	-273.35	-76663.68	422	2.12
5.14	3.58	693	-273.35	-78069.18	424	2.13
5.14	3.58	693	-273.35	-78069.18	424	2.13
5.14	3.57	694	-273.35	-77367.12	419	2.11
5.14	3.55	702	-273.35	-71700.75	410	2.06
5.14	3.55	702	-273.35	-71700.75	410	2.06
5.13	3.51	706	-273.35	-66852.68	410	2.06
5.13	3.51	706	-273.35	-66852.68	410	2.06
5.14	3.54	703	-273.35	-70986.12	414	2.08
5.14	3.54	703	-273.35	-70986.12	410	2.06
5.14	3.54	703	-273.35	-70986.12	410	2.06
5.13	3.50	709	-273.35	-64670.37	402	2.01
5.13	3.50	709	-273.35	-64670.37	402	2.01
5.13	3.37	747	-273.35	-35850.62	358	1.79
5.13	3.44	726	-273.35	-52052.56	423	2.12
5.13	3.44	726	-273.35	-52052.56	423	2.12
5.14	3.66	669	-273.35	-94516.12	450	2.26
5.14	3.66	669	-273.35	-94516.12	450	2.26
5.13	3.50	711	-273.35	-63208.25	399	2.00
5.13	3.49	714	-273.35	-61004.00	399	2.00
5.13	3.49	714	-273.35	-61004.00	399	2.00
