vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC	AirDirectVolt
0.00	0.00	0	0.00	0.00	0	0.00
5.14	4.31	483	-273.35	-200256.12	636	3.20
5.14	4.31	483	-273.35	-200256.12	636	3.20
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.32	487	-273.35	-199390.43	634	3.19
5.15	4.32	487	-273.35	-199390.43	634	3.19
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.48	440	-273.35	-221253.50	692	3.49
5.15	4.48	440	-273.35	-221253.50	692	3.49
5.15	4.42	457	-273.35	-213533.37	625	3.15
5.15	4.42	457	-273.35	-213533.37	625	3.15
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.32	485	-273.35	-200354.68	635	3.20
5.15	4.32	485	-273.35	-200354.68	635	3.20
5.15	4.33	482	-273.35	-201795.18	638	3.21
5.15	4.33	482	-273.35	-201795.18	638	3.21
5.15	4.33	482	-273.35	-201795.18	636	3.20
5.15	4.33	484	-273.35	-200835.62	633	3.19
5.15	4.33	484	-273.35	-200835.62	633	3.19
5.15	4.32	485	-273.35	-200354.68	635	3.20
5.15	4.32	485	-273.35	-200354.68	635	3.20
5.15	4.33	483	-273.35	-201315.75	638	3.21
5.15	4.34	481	-273.35	-202273.75	637	3.21
5.15	4.34	481	-273.35	-202273.75	637	3.21
5.15	4.33	484	-273.35	-200835.62	633	3.19
5.15	4.33	484	-273.35	-200835.62	633	3.19
5.15	4.32	486	-273.35	-199872.93	634	3.19
5.15	4.31	489	-273.35	-198423.06	636	3.20
5.15	4.31	489	-273.35	-198423.06	636	3.20
5.15	4.34	481	-273.35	-202273.75	640	3.22
5.15	4.34	481	-273.35	-202273.75	635	3.20
5.15	4.34	481	-273.35	-202273.75	635	3.20
5.15	4.32	486	-273.35	-199872.93	634	3.19
5.15	4.32	486	-273.35	-199872.93	634	3.19
5.15	4.33	483	-273.35	-201315.75	638	3.21
5.15	4.34	481	-273.35	-202273.75	638	3.21
5.15	4.34	481	-273.35	-202273.75	638	3.21
5.15	4.33	483	-273.35	-201315.75	634	3.19
5.15	4.33	483	-273.35	-201315.75	634	3.19
5.15	4.32	485	-273.35	-200354.68	634	3.19
5.15	4.33	484	-273.35	-200835.62	637	3.21
5.15	4.33	484	-273.35	-200835.62	637	3.21
5.15	4.34	481	-273.35	-202273.75	638	3.21
5.15	4.34	481	-273.35	-202273.75	638	3.21
5.15	4.33	483	-273.35	-201315.75	634	3.19
5.15	4.32	485	-273.35	-200354.68	633	3.19
5.15	4.32	485	-273.35	-200354.68	633	3.19
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	636	3.20
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	483	-273.35	-201315.75	637	3.21
5.15	4.33	482	-273.35	-201795.18	636	3.20
5.15	4.33	482	-273.35	-201795.18	636	3.20
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	482	-273.35	-201795.18	636	3.20
5.15	4.33	482	-273.35	-201795.18	636	3.20
5.15	4.33	483	-273.35	-201315.75	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	484	-273.35	-200835.62	635	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.15	4.33	483	-273.35	-201315.75	636	3.20
5.14	4.32	481	-273.35	-201219.93	637	3.20
5.14	4.32	482	-273.35	-200738.43	635	3.19
5.14	4.32	482	-273.35	-200738.43	635	3.19
5.14	4.31	483	-273.35	-200256.12	635	3.19
5.14	4.31	483	-273.35	-200256.12	635	3.19
5.14	4.32	482	-273.35	-200738.43	636	3.20
5.14	4.32	482	-273.35	-200738.43	637	3.20
5.14	4.32	482	-273.35	-200738.43	637	3.20
5.13	4.30	481	-273.35	-200162.37	635	3.18
5.13	4.30	482	-273.35	-199678.00	635	3.18
5.13	4.30	482	-273.35	-199678.00	635	3.18
5.11	4.29	480	-273.35	-199587.43	636	3.18
5.11	4.29	480	-273.35	-199587.43	636	3.18
5.10	4.27	479	-273.35	-199013.87	637	3.18
5.10	4.28	478	-273.35	-199501.75	635	3.17
5.10	4.28	478	-273.35	-199501.75	635	3.17
5.09	4.26	478	-273.35	-198441.62	635	3.16
5.09	4.26	478	-273.35	-198441.62	635	3.16
5.08	4.24	477	-273.35	-197870.50	636	3.16
5.07	4.23	475	-273.35	-197795.06	637	3.15
5.07	4.23	475	-273.35	-197795.06	637	3.15
5.05	4.22	474	-273.35	-197228.81	636	3.14
5.05	4.22	474	-273.35	-197228.81	636	3.14
5.05	4.22	474	-273.35	-197228.81	635	3.14
5.04	4.20	473	-273.35	-196663.81	636	3.13
5.04	4.20	473	-273.35	-196663.81	636	3.13
5.04	4.21	472	-273.35	-197161.50	637	3.14
5.04	4.21	472	-273.35	-197161.50	637	3.14
5.04	4.21	472	-273.35	-197161.50	636	3.13
5.02	4.18	470	-273.35	-196039.81	635	3.11
5.02	4.18	470	-273.35	-196039.81	635	3.11
5.01	4.17	469	-273.35	-195480.93	636	3.11
4.98	4.14	466	-273.35	-194875.06	637	3.10
4.98	4.14	466	-273.35	-194875.06	637	3.10
4.97	4.13	465	-273.35	-194322.56	636	3.09
4.97	4.13	465	-273.35	-194322.56	636	3.09
4.96	4.11	464	-273.35	-193771.31	635	3.08
4.96	4.11	464	-273.35	-193771.31	635	3.08
4.96	4.11	464	-273.35	-193771.31	635	3.08
4.93	4.09	461	-273.35	-193188.68	637	3.07
4.93	4.09	461	-273.35	-193188.68	637	3.07
